"date","state","fips","cases","deaths","r.cases","r.next_day.cases","next_day.cases","incremental.cases","rr.incremental.cases","r.incremental.cases","incremental.cases_contracted"
2021-02-07,"Vermont",50,12900,183,12864.8571428571,12971.4285714286,13046,146,106.571428571428,106.571428571429,115
2021-02-07,"Virgin Islands",78,2466,24,2462.85714285714,2472.14285714286,2466,0,9.28571428571468,9.28571428571429,4
2021-02-07,"Virginia",51,529125,6778,527918,531435.142857143,530825,1700,3517.14285714284,3517.14285714286,1155
2021-02-07,"Washington",53,323947,4531,325033.857142857,326066.714285714,326625,2678,1032.8571428571,1032.85714285714,1364
2021-02-07,"West Virginia",54,124708,2129,124594.571428571,125076.857142857,125106,398,482.28571428571,482.285714285714,238
2021-02-07,"Wisconsin",55,600782,6617,600582.714285714,601612.428571429,601391,609,1029.7142857142,1029.71428571429,473
2021-02-07,"Wyoming",56,52627,624,52682.4285714286,52755.4285714286,52784,157,73,73,105
2021-02-08,"Alabama",1,473348,8523,473529.142857143,474864.571428571,474666,1318,1335.42857142858,1335.42857142857,1453
2021-02-08,"Alaska",2,55374,269,55295,55456.1428571429,55500,126,161.142857142855,161.142857142857,55
2021-02-08,"Arizona",4,783229,14055,784692.142857143,787147.285714286,788540,5311,2455.14285714284,2455.14285714286,1661
2021-02-08,"Arkansas",5,307373,5106,307818.142857143,308801.714285714,308848,1475,983.57142857142,983.571428571429,834
2021-02-08,"California",6,3431072,44440,3429139.14285714,3439799.14285714,3441573,10501,10660,10660,6256
2021-02-08,"Colorado",8,408793,5832,408614.857142857,409896.428571429,409652,859,1281.57142857142,1281.57142857143,1058
2021-02-08,"Connecticut",9,263739,7282,262636.857142857,263774.714285714,264608,869,1137.8571428571,1137.85714285714,1357
2021-02-08,"Delaware",10,80931,1208,80778.4285714286,81166.5714285714,81210,279,388.14285714287,388.142857142857,138
2021-02-08,"District of Columbia",11,38136,956,38120.5714285714,38268.5714285714,38281,145,148,148,89
2021-02-08,"Florida",12,1783712,27814,1784672.42857143,1791893.71428571,1790735,7023,7221.28571428568,7221.28571428571,5610
2021-02-08,"Georgia",13,919778,14679,920163,923835,923544,3766,3672,3672,3916
2021-02-08,"Guam",66,8633,131,8631,8638.57142857143,8642,9,7.57142857142935,7.57142857142857,0
2021-02-08,"Hawaii",15,26428,415,26418,26482.4285714286,26456,28,64.4285714285725,64.4285714285714,44
2021-02-08,"Idaho",16,165826,1778,165903.571428571,166231,166241,415,327.42857142858,327.428571428571,290
2021-02-08,"Illinois",17,1150869,21779,1151152.57142857,1153616.14285714,1152942,2073,2463.57142857159,2463.57142857143,1719
2021-02-08,"Indiana",18,643898,11875,643700.428571429,645314.142857143,645034,1136,1613.71428571432,1613.71428571429,682
2021-02-08,"Iowa",19,325219,5110,325507.857142857,326189,326150,931,681.142857142841,681.142857142857,875
2021-02-08,"Kansas",20,286026,4197,285953.857142857,286619,286066,40,665.142857142841,665.142857142857,12
2021-02-08,"Kentucky",21,382743,4276,383332,385097.428571429,384958,2215,1765.42857142858,1765.42857142857,1364
2021-02-08,"Louisiana",22,412989,9142,412997,414243.285714286,414354,1365,1246.28571428574,1246.28571428571,1404
2021-02-08,"Maine",23,41419,636,41438.7142857143,41647.2857142857,41630,211,208.571428571435,208.571428571429,142
2021-02-08,"Maryland",24,364732,7372,364597.571428571,365796.714285714,365708,976,1199.14285714284,1199.14285714286,662
2021-02-08,"Massachusetts",25,545303,15054,544930,547302,546896,1593,2372,2372,1237
2021-02-08,"Michigan",26,622490,15854,622316.428571429,623521.857142857,623343,853,1205.42857142864,1205.42857142857,1729
2021-02-08,"Minnesota",27,468750,6370,468668.428571429,469472.285714286,469322,572,803.857142857159,803.857142857143,500
2021-02-08,"Mississippi",28,282313,6270,282271,283114.714285714,282969,656,843.714285714261,843.714285714286,348
2021-02-08,"Missouri",29,503553,7578,503632,504567.857142857,504342,789,935.857142857159,935.857142857143,588
2021-02-08,"Montana",30,95993,1315,96155,96386.4285714286,96371,378,231.428571428565,231.428571428571,232
2021-02-08,"Nebraska",31,194957,2092,195071.714285714,195432.714285714,195327,370,361,361,218
2021-02-08,"Nevada",32,284692,4524,284657.857142857,285285.142857143,285191,499,627.285714285681,627.285714285714,497
2021-02-08,"New Hampshire",33,68499,1106,68615.8571428571,68969.7142857143,68918,419,353.857142857145,353.857142857143,258
2021-02-08,"New Jersey",34,724727,22011,725051.285714286,728871,728304,3577,3819.71428571432,3819.71428571429,3158
2021-02-08,"New Mexico",35,177867,3414,177974.714285714,178393.428571429,178280,413,418.71428571429,418.714285714286,312
2021-02-08,"New York",36,1489453,44512,1487990.42857143,1497129.85714286,1497732,8279,9139.42857142841,9139.42857142857,6923
2021-02-08,"North Carolina",37,802820,10030,803216,807185.285714286,806972,4152,3969.28571428568,3969.28571428571,1592
2021-02-08,"North Dakota",38,98210,1454,98210.4285714286,98264.1428571429,98205,-5,53.7142857142899,53.7142857142857,104
2021-02-08,"Northern Mariana Islands",69,133,2,133,133.142857142857,133,0,0.142857142857139,0.142857142857143,0
2021-02-08,"Ohio",39,922143,11695,922912.428571429,925799.857142857,925350,3207,2887.42857142864,2887.42857142857,2775
2021-02-08,"Oklahoma",40,404994,3817,404806.285714286,406390.714285714,406064,1070,1584.42857142852,1584.42857142857,359
2021-02-08,"Oregon",41,147419,2043,147558.285714286,148049.571428571,147932,513,491.28571428571,491.285714285714,506
2021-02-08,"Pennsylvania",42,878679,22497,878913.285714286,882607.142857143,883005,4326,3693.85714285716,3693.85714285714,2823
2021-02-08,"Puerto Rico",72,129776,1888,129608,129873.714285714,130017,241,265.71428571429,265.714285714286,219
2021-02-08,"Rhode Island",44,119104,2236,118926.428571429,119345,119434,330,418.571428571435,418.571428571429,282
2021-02-08,"South Carolina",45,468403,7690,468209.857142857,471093.142857143,470311,1908,2883.28571428568,2883.28571428571,1323
2021-02-08,"South Dakota",46,109283,1809,109347.428571429,109508,109405,122,160.571428571435,160.571428571429,212
2021-02-08,"Tennessee",47,731454,10465,731347,733525.142857143,732979,1525,2178.14285714284,2178.14285714286,1345
2021-02-08,"Texas",48,2505725,39655,2508794.42857143,2519872.71428571,2518970,13245,11078.2857142854,11078.2857142857,10274
2021-02-08,"Utah",49,355122,1739,355411.285714286,356433,356040,918,1021.71428571426,1021.71428571429,716
2021-02-08,"Vermont",50,13046,183,12971.4285714286,13086.1428571429,13105,59,114.714285714286,114.714285714286,83
2021-02-08,"Virgin Islands",78,2466,24,2472.14285714286,2483,2485,19,10.8571428571427,10.8571428571429,10
2021-02-08,"Virginia",51,530825,6820,531435.142857143,534684,534116,3291,3248.85714285716,3248.85714285714,1769
2021-02-08,"Washington",53,326625,4540,326066.714285714,327080,327397,772,1013.28571428574,1013.28571428571,742
2021-02-08,"West Virginia",54,125106,2131,125076.857142857,125540.571428571,125522,416,463.71428571429,463.714285714286,285
2021-02-08,"Wisconsin",55,601391,6619,601612.428571429,602595.714285714,602256,865,983.285714285797,983.285714285714,714
2021-02-08,"Wyoming",56,52784,624,52755.4285714286,52828.2857142857,52830,46,72.8571428571449,72.8571428571429,44
2021-02-09,"Alabama",1,474666,8579,474864.571428571,476085.285714286,476067,1401,1220.71428571432,1220.71428571429,1247
2021-02-09,"Alaska",2,55500,269,55456.1428571429,55617.2857142857,55701,201,161.142857142862,161.142857142857,179
2021-02-09,"Arizona",4,788540,14317,787147.285714286,789417.857142857,790271,1731,2270.57142857148,2270.57142857143,1093
2021-02-09,"Arkansas",5,308848,5148,308801.714285714,309730,309940,1092,928.285714285739,928.285714285714,803
2021-02-09,"California",6,3441573,44973,3439799.14285714,3450115.14285714,3450163,8590,10316,10316,5851
2021-02-09,"Colorado",8,409652,5842,409896.428571429,411137,410384,732,1240.57142857142,1240.57142857143,1126
2021-02-09,"Connecticut",9,264608,7298,263774.714285714,264912.571428571,265496,888,1137.85714285716,1137.85714285714,1493
2021-02-09,"Delaware",10,81210,1221,81166.5714285714,81572.2857142857,81461,251,405.714285714275,405.714285714286,278
2021-02-09,"District of Columbia",11,38281,961,38268.5714285714,38399.8571428571,38348,67,131.285714285717,131.285714285714,99
2021-02-09,"Florida",12,1790735,28047,1791893.71428571,1799119.14285714,1798272,7537,7225.42857142864,7225.42857142857,7128
2021-02-09,"Georgia",13,923544,14849,923835,927403.714285714,926947,3403,3568.71428571432,3568.71428571429,3472
2021-02-09,"Guam",66,8642,131,8638.57142857143,8645.57142857143,8652,10,7,7,2
2021-02-09,"Hawaii",15,26456,415,26482.4285714286,26540.1428571429,26507,51,57.7142857142862,57.7142857142857,43
2021-02-09,"Idaho",16,166241,1782,166231,166560.571428571,166656,415,329.57142857142,329.571428571429,338
2021-02-09,"Illinois",17,1152942,21802,1153616.14285714,1155941.85714286,1155802,2860,2325.71428571409,2325.71428571429,1981
2021-02-09,"Indiana",18,645034,11942,645314.142857143,646701.142857143,646476,1442,1387,1387,1012
2021-02-09,"Iowa",19,326150,5145,326189,326865.142857143,327061,911,676.142857142841,676.142857142857,703
2021-02-09,"Kansas",20,286066,4197,286619,287284.142857143,287914,1848,665.142857142841,665.142857142857,1106
2021-02-09,"Kentucky",21,384958,4304,385097.428571429,386709.285714286,387043,2085,1611.85714285716,1611.85714285714,1299
2021-02-09,"Louisiana",22,414354,9162,414243.285714286,415489.571428571,414687,333,1246.28571428568,1246.28571428571,877
2021-02-09,"Maine",23,41630,639,41647.2857142857,41840.8571428571,41883,253,193.571428571428,193.571428571429,164
2021-02-09,"Maryland",24,365708,7413,365796.714285714,366947.142857143,366845,1137,1150.42857142858,1150.42857142857,862
2021-02-09,"Massachusetts",25,546896,15124,547302,549454.571428571,548946,2050,2152.57142857148,2152.57142857143,2102
2021-02-09,"Michigan",26,623343,15914,623521.857142857,624768.857142857,624683,1340,1247,1247,1535
2021-02-09,"Minnesota",27,469322,6376,469472.285714286,470268.571428571,469973,651,796.285714285681,796.285714285714,754
2021-02-09,"Mississippi",28,282969,6342,283114.714285714,283909.714285714,283753,784,795,795,669
2021-02-09,"Missouri",29,504342,7589,504567.857142857,505476.285714286,505526,1184,908.42857142858,908.428571428571,765
2021-02-09,"Montana",30,96371,1316,96386.4285714286,96612.8571428571,96678,307,226.42857142858,226.428571428571,202
2021-02-09,"Nebraska",31,195327,2100,195432.714285714,195865.142857143,195828,501,432.42857142858,432.428571428571,423
2021-02-09,"Nevada",32,285191,4565,285285.142857143,285916.714285714,285882,691,631.57142857142,631.571428571429,405
2021-02-09,"New Hampshire",33,68918,1109,68969.7142857143,69318.8571428571,69247,329,349.142857142855,349.142857142857,335
2021-02-09,"New Jersey",34,728304,22103,728871,732583.142857143,732674,4370,3712.14285714284,3712.14285714286,3118
2021-02-09,"New Mexico",35,178280,3432,178393.428571429,178832.714285714,178790,510,439.28571428571,439.285714285714,446
2021-02-09,"New York",36,1497732,44683,1497129.85714286,1505878.28571429,1504316,6584,8748.42857142864,8748.42857142857,6139
2021-02-09,"North Carolina",37,806972,10088,807185.285714286,811074.142857143,810595,3623,3888.85714285716,3888.85714285714,3254
2021-02-09,"North Dakota",38,98205,1457,98264.1428571429,98328.4285714286,98244,39,64.2857142857101,64.2857142857143,115
2021-02-09,"Northern Mariana Islands",69,133,2,133.142857142857,133.285714285714,133,0,0.142857142857139,0.142857142857143,0
2021-02-09,"Ohio",39,925350,11793,925799.857142857,928580.142857143,928631,3281,2780.28571428568,2780.28571428571,1842
2021-02-09,"Oklahoma",40,406064,3870,406390.714285714,407890.142857143,407724,1660,1499.42857142858,1499.42857142857,798
2021-02-09,"Oregon",41,147932,2050,148049.571428571,148520,148475,543,470.42857142858,470.428571428571,424
2021-02-09,"Pennsylvania",42,883005,22656,882607.142857143,886264.714285714,886115,3110,3657.57142857148,3657.57142857143,2814
2021-02-09,"Puerto Rico",72,130017,1893,129873.714285714,130153.428571429,130109,92,279.714285714275,279.714285714286,43
2021-02-09,"Rhode Island",44,119434,2248,119345,119763.571428571,119893,459,418.571428571435,418.571428571429,456
2021-02-09,"South Carolina",45,470311,7693,471093.142857143,473973,473140,2829,2879.85714285716,2879.85714285714,2132
2021-02-09,"South Dakota",46,109405,1809,109508,109661.285714286,109580,175,153.28571428571,153.285714285714,262
2021-02-09,"Tennessee",47,732979,10528,733525.142857143,735580.571428571,735597,2618,2055.42857142864,2055.42857142857,1476
2021-02-09,"Texas",48,2518970,39973,2519872.71428571,2530883.71428571,2532070,13100,11011,11011,7640
2021-02-09,"Utah",49,356040,1748,356433,357424.714285714,357339,1299,991.714285714261,991.714285714286,812
2021-02-09,"Vermont",50,13105,186,13086.1428571429,13199.7142857143,13122,17,113.571428571429,113.571428571429,77
2021-02-09,"Virgin Islands",78,2485,24,2483,2493.85714285714,2485,0,10.8571428571427,10.8571428571429,34
2021-02-09,"Virginia",51,534116,6898,534684,537719.428571429,537319,3203,3035.42857142852,3035.42857142857,1907
2021-02-09,"Washington",53,327397,4635,327080,328120.714285714,328246,849,1040.71428571426,1040.71428571429,862
2021-02-09,"West Virginia",54,125522,2150,125540.571428571,125982.285714286,125951,429,441.714285714275,441.714285714286,243
2021-02-09,"Wisconsin",55,602256,6669,602595.714285714,603543.571428571,603257,1001,947.857142857159,947.857142857143,844
2021-02-09,"Wyoming",56,52830,647,52828.2857142857,52895.1428571429,52874,44,66.8571428571377,66.8571428571429,44
2021-02-10,"Alabama",1,476067,8888,476085.285714286,477300.714285714,477570,1503,1215.42857142852,1215.42857142857,890
2021-02-10,"Alaska",2,55701,269,55617.2857142857,55778.4285714286,55850,149,161.142857142855,161.142857142857,185
2021-02-10,"Arizona",4,790271,14507,789417.857142857,791798.571428571,792695,2424,2380.71428571432,2380.71428571429,1245
2021-02-10,"Arkansas",5,309940,5174,309730,310628.857142857,311043,1103,898.857142857159,898.857142857143,726
2021-02-10,"California",6,3450163,45436,3450115.14285714,3459824.42857143,3460775,10612,9709.28571428591,9709.28571428571,5635
2021-02-10,"Colorado",8,410384,5868,411137,412302.142857143,411997,1613,1165.14285714284,1165.14285714286,1218
2021-02-10,"Connecticut",9,265496,7326,264912.571428571,266050.428571429,266499,1003,1137.85714285716,1137.85714285714,975
2021-02-10,"Delaware",10,81461,1245,81572.2857142857,81916.4285714286,81875,414,344.142857142855,344.142857142857,295
2021-02-10,"District of Columbia",11,38348,965,38399.8571428571,38526,38533,185,126.142857142855,126.142857142857,179
2021-02-10,"Florida",12,1798272,28207,1799119.14285714,1806174.85714286,1806797,8525,7055.71428571409,7055.71428571429,6640
2021-02-10,"Georgia",13,926947,14966,927403.714285714,930744.857142857,931043,4096,3341.14285714284,3341.14285714286,3381
2021-02-10,"Guam",66,8652,131,8645.57142857143,8652.14285714286,8655,3,6.57142857142753,6.57142857142857,1
2021-02-10,"Hawaii",15,26507,420,26540.1428571429,26593.5714285714,26591,84,53.4285714285688,53.4285714285714,36
2021-02-10,"Idaho",16,166656,1793,166560.571428571,166890.142857143,167026,370,329.571428571449,329.571428571429,384
2021-02-10,"Illinois",17,1155802,21869,1155941.85714286,1158198.42857143,1158595,2793,2256.57142857159,2256.57142857143,1972
2021-02-10,"Indiana",18,646476,12001,646701.142857143,648014.714285714,648183,1707,1313.57142857148,1313.57142857143,1091
2021-02-10,"Iowa",19,327061,5174,326865.142857143,327532,327432,371,666.857142857159,666.857142857143,557
2021-02-10,"Kansas",20,287914,4303,287284.142857143,287950.571428571,288003,89,666.42857142858,666.428571428571,56
2021-02-10,"Kentucky",21,387043,4339,386709.285714286,388383.428571429,388867,1824,1674.14285714284,1674.14285714286,1395
2021-02-10,"Louisiana",22,414687,9212,415489.571428571,416643.714285714,417415,2728,1154.14285714284,1154.14285714286,764
2021-02-10,"Maine",23,41883,641,41840.8571428571,42028.1428571429,42058,175,187.28571428571,187.285714285714,217
2021-02-10,"Maryland",24,366845,7446,366947.142857143,367994.857142857,368044,1199,1047.71428571432,1047.71428571429,976
2021-02-10,"Massachusetts",25,548946,15207,549454.571428571,551432.142857143,551396,2450,1977.57142857136,1977.57142857143,2108
2021-02-10,"Michigan",26,624683,15929,624768.857142857,626016.142857143,626152,1469,1247.28571428568,1247.28571428571,1583
2021-02-10,"Minnesota",27,469973,6387,470268.571428571,471047,470871,898,778.42857142858,778.428571428571,986
2021-02-10,"Mississippi",28,283753,6367,283909.714285714,284732.285714286,284664,911,822.571428571478,822.571428571429,920
2021-02-10,"Missouri",29,505526,7606,505476.285714286,506360.714285714,506647,1121,884.428571428522,884.428571428571,649
2021-02-10,"Montana",30,96678,1321,96612.8571428571,96843.1428571429,96938,260,230.28571428571,230.285714285714,203
2021-02-10,"Nebraska",31,195828,2109,195865.142857143,196286.714285714,196172,344,421.57142857142,421.571428571429,403
2021-02-10,"Nevada",32,285882,4585,285916.714285714,286539,286527,645,622.285714285739,622.285714285714,589
2021-02-10,"New Hampshire",33,69247,1116,69318.8571428571,69662.5714285714,69612,365,343.71428571429,343.714285714286,310
2021-02-10,"New Jersey",34,732674,22191,732583.142857143,735986.142857143,736330,3656,3403,3403,3575
2021-02-10,"New Mexico",35,178790,3463,178832.714285714,179263.428571429,179323,533,430.71428571429,430.714285714286,299
2021-02-10,"New York",36,1504316,44851,1505878.28571429,1514399.14285714,1514327,10011,8520.85714285728,8520.85714285714,8893
2021-02-10,"North Carolina",37,810595,10226,811074.142857143,814737.714285714,815182,4587,3663.57142857148,3663.57142857143,3386
2021-02-10,"North Dakota",38,98244,1459,98328.4285714286,98392.2857142857,98383,139,63.8571428571449,63.8571428571429,90
2021-02-10,"Northern Mariana Islands",69,133,2,133.285714285714,133.428571428571,133,0,0.142857142857139,0.142857142857143,0
2021-02-10,"Ohio",39,928631,11856,928580.142857143,931313.428571429,931437,2806,2733.28571428568,2733.28571428571,2409
2021-02-10,"Oklahoma",40,407724,3900,407890.142857143,409259.857142857,409401,1677,1369.71428571432,1369.71428571429,1146
2021-02-10,"Oregon",41,148475,2060,148520,148971.285714286,149082,607,451.28571428571,451.285714285714,512
2021-02-10,"Pennsylvania",42,886115,22795,886264.714285714,889681.428571429,890100,3985,3416.7142857142,3416.71428571429,2367
2021-02-10,"Puerto Rico",72,130109,1897,130153.428571429,130406.285714286,130251,142,252.857142857145,252.857142857143,100
2021-02-10,"Rhode Island",44,119893,2259,119763.571428571,120182.142857143,120381,488,418.57142857142,418.571428571429,467
2021-02-10,"South Carolina",45,473140,7742,473973,476961.571428571,476287,3147,2988.57142857142,2988.57142857143,2502
2021-02-10,"South Dakota",46,109580,1815,109661.285714286,109816.428571429,109859,279,155.142857142855,155.142857142857,156
2021-02-10,"Tennessee",47,735597,10626,735580.571428571,737563,737833,2236,1982.42857142852,1982.42857142857,1868
2021-02-10,"Texas",48,2532070,40297,2530883.71428571,2541464.14285714,2543997,11927,10580.4285714286,10580.4285714286,7820
2021-02-10,"Utah",49,357339,1766,357424.714285714,358388.285714286,358581,1242,963.571428571478,963.571428571429,832
2021-02-10,"Vermont",50,13122,187,13199.7142857143,13310.7142857143,13249,127,111,111,72
2021-02-10,"Virgin Islands",78,2485,24,2493.85714285714,2502.28571428571,2505,20,8.42857142857156,8.42857142857143,13
2021-02-10,"Virginia",51,537319,6932,537719.428571429,540701.428571429,541018,3699,2982,2982,2036
2021-02-10,"Washington",53,328246,4675,328120.714285714,329151.714285714,329170,924,1031,1031,1084
2021-02-10,"West Virginia",54,125951,2175,125982.285714286,126393.714285714,126420,469,411.42857142858,411.428571428571,431
2021-02-10,"Wisconsin",55,603257,6708,603543.571428571,604462.285714286,604683,1426,918.714285714203,918.714285714286,962
2021-02-10,"Wyoming",56,52874,647,52895.1428571429,52967.8571428571,52979,105,72.7142857142899,72.7142857142857,214
2021-02-11,"Alabama",1,477570,9021,477300.714285714,478480.285714286,478667,1097,1179.57142857148,1179.57142857143,739
2021-02-11,"Alaska",2,55850,269,55778.4285714286,55869,56008,158,90.5714285714275,90.5714285714286,111
2021-02-11,"Arizona",4,792695,14690,791798.571428571,794029.428571429,794224,1529,2230.85714285704,2230.85714285714,1447
2021-02-11,"Arkansas",5,311043,5199,310628.857142857,311482.428571429,311608,565,853.57142857142,853.571428571429,516
2021-02-11,"California",6,3460775,45976,3459824.42857143,3468303.71428571,3470302,9527,8479.28571428545,8479.28571428571,6902
2021-02-11,"Colorado",8,411997,5881,412302.142857143,413461,414171,2174,1158.85714285716,1158.85714285714,976
2021-02-11,"Connecticut",9,266499,7354,266050.428571429,266979.428571429,267337,838,929,929,787
2021-02-11,"Delaware",10,81875,1262,81916.4285714286,82246.1428571429,82263,388,329.71428571429,329.714285714286,297
2021-02-11,"District of Columbia",11,38533,973,38526,38649.5714285714,38670,137,123.571428571428,123.571428571429,162
2021-02-11,"Florida",12,1806797,28381,1806174.85714286,1812927.42857143,1814414,7617,6752.57142857159,6752.57142857143,5922
2021-02-11,"Georgia",13,931043,15050,930744.857142857,933988.571428571,934874,3831,3243.71428571432,3243.71428571429,3416
2021-02-11,"Guam",66,8655,131,8652.14285714286,8657.14285714286,8658,3,5,5,4
2021-02-11,"Hawaii",15,26591,421,26593.5714285714,26647.1428571429,26672,81,53.5714285714312,53.5714285714286,73
2021-02-11,"Idaho",16,167026,1793,166890.142857143,167138.714285714,167350,324,248.57142857142,248.571428571429,336
2021-02-11,"Illinois",17,1158595,21985,1158198.42857143,1160374,1161206,2611,2175.57142857136,2175.57142857143,2619
2021-02-11,"Indiana",18,648183,12027,648014.714285714,649291.571428571,649610,1427,1276.85714285716,1276.85714285714,950
2021-02-11,"Iowa",19,327432,5196,327532,328175.857142857,328565,1133,643.857142857159,643.857142857143,618
2021-02-11,"Kansas",20,288003,4303,287950.571428571,288591.142857143,289210,1207,640.57142857142,640.571428571429,751
2021-02-11,"Kentucky",21,388867,4375,388383.428571429,389959.428571429,390634,1767,1576,1576,1158
2021-02-11,"Louisiana",22,417415,9239,416643.714285714,417701.571428571,418585,1170,1057.85714285716,1057.85714285714,903
2021-02-11,"Maine",23,42058,641,42028.1428571429,42207.8571428571,42259,201,179.71428571429,179.714285714286,178
2021-02-11,"Maryland",24,368044,7467,367994.857142857,369016.714285714,369156,1112,1021.8571428571,1021.85714285714,970
2021-02-11,"Massachusetts",25,551396,15269,551432.142857143,553438.857142857,553812,2416,2006.71428571432,2006.71428571429,1987
2021-02-11,"Michigan",26,626152,16009,626016.142857143,627124.428571429,627567,1415,1108.28571428568,1108.28571428571,1278
2021-02-11,"Minnesota",27,470871,6411,471047,471830.857142857,471919,1048,783.857142857159,783.857142857143,1147
2021-02-11,"Mississippi",28,284664,6390,284732.285714286,285541.857142857,285648,984,809.57142857142,809.571428571429,731
2021-02-11,"Missouri",29,506647,7798,506360.714285714,507143.285714286,507605,958,782.571428571478,782.571428571429,621
2021-02-11,"Montana",30,96938,1322,96843.1428571429,97069.1428571429,97159,221,226,226,166
2021-02-11,"Nebraska",31,196172,2117,196286.714285714,196687.285714286,196616,444,400.57142857142,400.571428571429,203
2021-02-11,"Nevada",32,286527,4640,286539,287122.571428571,287104,577,583.57142857142,583.571428571429,463
2021-02-11,"New Hampshire",33,69612,1117,69662.5714285714,70022.2857142857,70072,460,359.714285714275,359.714285714286,325
2021-02-11,"New Jersey",34,736330,22329,735986.142857143,739229.714285714,740062,3732,3243.57142857148,3243.57142857143,3869
2021-02-11,"New Mexico",35,179323,3481,179263.428571429,179676.857142857,179724,401,413.428571428551,413.428571428571,656
2021-02-11,"New York",36,1514327,44992,1514399.14285714,1522572.28571429,1523042,8715,8173.14285714272,8173.14285714286,8074
2021-02-11,"North Carolina",37,815182,10336,814737.714285714,818445,819242,4060,3707.28571428568,3707.28571428571,2754
2021-02-11,"North Dakota",38,98383,1460,98392.2857142857,98458.4285714286,98496,113,66.1428571428551,66.1428571428571,90
2021-02-11,"Northern Mariana Islands",69,133,2,133.428571428571,133.571428571429,134,1,0.142857142857167,0.142857142857143,0
2021-02-11,"Ohio",39,931437,12577,931313.428571429,934045.142857143,934742,3305,2731.71428571432,2731.71428571429,1976
2021-02-11,"Oklahoma",40,409401,3948,409259.857142857,410585.285714286,410818,1417,1325.42857142858,1325.42857142857,867
2021-02-11,"Oregon",41,149082,2067,148971.285714286,149406.285714286,149576,494,435,435,321
2021-02-11,"Pennsylvania",42,890100,22908,889681.428571429,892905.142857143,893359,3259,3223.71428571432,3223.71428571429,3070
2021-02-11,"Puerto Rico",72,130251,1902,130406.285714286,130645.714285714,130539,288,239.42857142858,239.428571428571,241
2021-02-11,"Rhode Island",44,120381,2274,120182.142857143,120565.428571429,120821,440,383.28571428571,383.285714285714,437
2021-02-11,"South Carolina",45,476287,7837,476961.571428571,479906.571428571,480157,3870,2945,2945,1749
2021-02-11,"South Dakota",46,109859,1829,109816.428571429,109972.571428571,110068,209,156.14285714287,156.142857142857,143
2021-02-11,"Tennessee",47,737833,10721,737563,739519.571428571,739996,2163,1956.57142857148,1956.57142857143,1619
2021-02-11,"Texas",48,2543997,40661,2541464.14285714,2550901.85714286,2556292,12295,9437.71428571455,9437.71428571429,10911
2021-02-11,"Utah",49,358581,1776,358388.285714286,359344.428571429,359641,1060,956.142857142841,956.142857142857,650
2021-02-11,"Vermont",50,13249,188,13310.7142857143,13427.2857142857,13415,166,116.571428571428,116.571428571429,123
2021-02-11,"Virgin Islands",78,2505,25,2502.28571428571,2513.14285714286,2525,20,10.8571428571431,10.8571428571429,0
2021-02-11,"Virginia",51,541018,6958,540701.428571429,543660.428571429,544209,3191,2959,2959,1657
2021-02-11,"Washington",53,329170,4701,329151.714285714,329820.285714286,330427,1257,668.571428571478,668.571428571429,944
2021-02-11,"West Virginia",54,126420,2187,126393.714285714,126791.285714286,126887,467,397.57142857142,397.571428571429,421
2021-02-11,"Wisconsin",55,604683,6725,604462.285714286,605354.857142857,605785,1102,892.571428571478,892.571428571429,796
2021-02-11,"Wyoming",56,52979,647,52967.8571428571,53018.1428571429,53086,107,50.2857142857101,50.2857142857143,148
2021-02-12,"Alabama",1,478667,9180,478480.285714286,479597.714285714,479856,1189,1117.42857142852,1117.42857142857,834
2021-02-12,"Alaska",2,56008,271,55869,56012.4285714286,56008,0,143.428571428572,143.428571428571,0
2021-02-12,"Arizona",4,794224,14843,794029.428571429,795658.571428571,796094,1870,1629.14285714296,1629.14285714286,989
2021-02-12,"Arkansas",5,311608,5212,311482.428571429,312150.571428571,312562,954,668.142857142841,668.142857142857,557
2021-02-12,"California",6,3470302,46435,3468303.71428571,3476538.42857143,3479469,9167,8234.71428571455,8234.71428571429,4409
2021-02-12,"Colorado",8,414171,5893,413461,414609,415261,1090,1148,1148,1654
2021-02-12,"Connecticut",9,267337,7381,266979.428571429,267867.142857143,267337,0,887.714285714261,887.714285714286,0
2021-02-12,"Delaware",10,82263,1269,82246.1428571429,82554.5714285714,82672,409,308.42857142858,308.428571428571,419
2021-02-12,"District of Columbia",11,38670,976,38649.5714285714,38771,38796,126,121.428571428572,121.428571428571,194
2021-02-12,"Florida",12,1814414,28564,1812927.42857143,1819576.28571429,1821929,7515,6648.85714285704,6648.85714285714,5459
2021-02-12,"Georgia",13,934874,15239,933988.571428571,937102.142857143,938577,3703,3113.57142857136,3113.57142857143,3283
2021-02-12,"Guam",66,8658,131,8657.14285714286,8661.14285714286,8661,3,4,4,1
2021-02-12,"Hawaii",15,26672,422,26647.1428571429,26699,26729,57,51.8571428571413,51.8571428571429,99
2021-02-12,"Idaho",16,167350,1801,167138.714285714,167403.857142857,167566,216,265.142857142841,265.142857142857,138
2021-02-12,"Illinois",17,1161206,22027,1160374,1162509.28571429,1163232,2026,2135.28571428568,2135.28571428571,1739
2021-02-12,"Indiana",18,649610,12117,649291.571428571,650531.428571429,650842,1232,1239.85714285704,1239.85714285714,867
2021-02-12,"Iowa",19,328565,5223,328175.857142857,328771.285714286,329039,474,595.42857142858,595.428571428571,430
